seed,num_classes,combo_idx,class_list,subset_pct,num_samples,samples_per_class,epochs_trained,training_time,accuracy,balanced_accuracy,f1_macro,f1_weighted,precision_macro,recall_macro,auroc_macro,auprc_macro,mcc,cohens_kappa,log_loss
31380194,7,3,"[1, 2, 3, 5, 6, 8, 9]",80,33600,4800,19,27.58,0.9559,0.9559,0.956,0.956,0.9565,0.9559,0.9977,0.9877,0.9486,0.9485,0.1336
31380194,7,3,"[1, 2, 3, 5, 6, 8, 9]",90,37800,5400,17,27.08,0.959,0.959,0.9591,0.9591,0.9595,0.959,0.9977,0.9882,0.9522,0.9522,0.1219
31380194,7,3,"[1, 2, 3, 5, 6, 8, 9]",100,42000,6000,14,25.25,0.956,0.956,0.956,0.956,0.9561,0.956,0.9975,0.987,0.9487,0.9487,0.1244
31380194,7,4,"[1, 2, 3, 5, 7, 8, 9]",10,4200,600,16,2.83,0.961,0.961,0.9612,0.9612,0.9626,0.961,0.9984,0.9922,0.9547,0.9545,0.1361
31380194,7,4,"[1, 2, 3, 5, 7, 8, 9]",20,8400,1200,14,4.89,0.9636,0.9636,0.9637,0.9637,0.9642,0.9636,0.9987,0.9935,0.9576,0.9575,0.1173
31380194,7,4,"[1, 2, 3, 5, 7, 8, 9]",30,12600,1800,16,8.72,0.9709,0.9709,0.9709,0.9709,0.971,0.9709,0.9991,0.9952,0.966,0.966,0.0967
31380194,7,4,"[1, 2, 3, 5, 7, 8, 9]",40,16800,2400,15,11.28,0.9739,0.9739,0.9739,0.9739,0.9739,0.9739,0.9992,0.9958,0.9695,0.9695,0.0821
31380194,7,4,"[1, 2, 3, 5, 7, 8, 9]",50,21000,3000,15,13.16,0.9749,0.9749,0.9749,0.9749,0.9752,0.9749,0.9993,0.9962,0.9707,0.9707,0.0841
31380194,7,4,"[1, 2, 3, 5, 7, 8, 9]",60,25200,3600,16,17.25,0.9746,0.9746,0.9746,0.9746,0.9748,0.9746,0.9994,0.9966,0.9704,0.9703,0.0787
31380194,7,4,"[1, 2, 3, 5, 7, 8, 9]",70,29399,4199,16,20.24,0.9753,0.9753,0.9753,0.9753,0.9755,0.9753,0.9994,0.9967,0.9712,0.9712,0.0812
31380194,7,4,"[1, 2, 3, 5, 7, 8, 9]",80,33600,4800,15,21.76,0.9769,0.9769,0.9769,0.9769,0.9771,0.9769,0.9994,0.9968,0.973,0.973,0.0711
31380194,7,4,"[1, 2, 3, 5, 7, 8, 9]",90,37800,5400,15,24.32,0.979,0.979,0.979,0.979,0.9792,0.979,0.9994,0.9968,0.9755,0.9755,0.0715
31380194,7,4,"[1, 2, 3, 5, 7, 8, 9]",100,42000,6000,15,26.69,0.979,0.979,0.979,0.979,0.9792,0.979,0.9995,0.997,0.9755,0.9755,0.0675
31380194,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",10,4800,600,18,3.71,0.8608,0.8608,0.8587,0.8587,0.8626,0.8608,0.985,0.9221,0.8418,0.8409,0.3932
31380194,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",20,9600,1200,17,7.02,0.8808,0.8807,0.8803,0.8803,0.8806,0.8807,0.9882,0.9381,0.8638,0.8637,0.3289
31380194,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",30,14400,1800,17,10.13,0.8868,0.8867,0.8862,0.8862,0.8867,0.8867,0.9899,0.9451,0.8707,0.8706,0.3066
31380194,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",40,19200,2400,16,13.56,0.8948,0.8948,0.895,0.895,0.8956,0.8948,0.9907,0.9502,0.8798,0.8797,0.2823
31380194,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",50,24000,3000,17,16.83,0.9001,0.9001,0.8995,0.8995,0.8998,0.9001,0.9914,0.9543,0.886,0.8859,0.2778
31380194,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",60,28800,3600,16,19.09,0.9025,0.9025,0.9013,0.9013,0.9018,0.9025,0.9917,0.9556,0.8888,0.8886,0.2643
31380194,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",70,33600,4200,14,20.15,0.8954,0.8954,0.8949,0.8949,0.8949,0.8954,0.9908,0.9512,0.8805,0.8804,0.2811
31380194,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",80,38400,4800,17,27.37,0.9089,0.9089,0.908,0.908,0.9085,0.9089,0.9923,0.9594,0.8961,0.8959,0.2602
31380194,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",90,43200,5400,18,33.47,0.9113,0.9113,0.9108,0.9108,0.911,0.9113,0.9928,0.9613,0.8987,0.8986,0.2511
31380194,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",100,48000,6000,20,40.39,0.9135,0.9135,0.9129,0.9129,0.9131,0.9135,0.9928,0.9613,0.9013,0.9011,0.2623
31380194,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",10,4800,600,15,3.03,0.8832,0.8832,0.8831,0.8831,0.8852,0.8832,0.9891,0.9403,0.8669,0.8666,0.3098
31380194,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",20,9600,1200,17,7.21,0.8988,0.8988,0.8995,0.8995,0.9019,0.8988,0.9917,0.954,0.8845,0.8843,0.27
31380194,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",30,14400,1800,19,11.54,0.9157,0.9158,0.915,0.915,0.9148,0.9158,0.9936,0.9647,0.9038,0.9037,0.2407
31380194,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",40,19200,2400,19,15.71,0.9184,0.9184,0.9182,0.9182,0.919,0.9184,0.9937,0.9648,0.9069,0.9067,0.2404
31380194,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",50,24000,3000,17,17.92,0.922,0.922,0.9215,0.9215,0.9224,0.922,0.9943,0.968,0.9111,0.9109,0.2214
31380194,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",60,28800,3600,16,19.85,0.9205,0.9205,0.9196,0.9196,0.9207,0.9205,0.9943,0.9672,0.9095,0.9091,0.2093
31380194,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",70,33600,4200,19,27.39,0.929,0.929,0.929,0.929,0.9295,0.929,0.9952,0.973,0.9189,0.9189,0.2045
31380194,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",80,38400,4800,15,25.05,0.9257,0.9257,0.9254,0.9254,0.9256,0.9257,0.9948,0.9706,0.9152,0.9151,0.2076
31380194,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",90,43200,5400,15,27.53,0.9247,0.9247,0.9248,0.9248,0.9255,0.9247,0.9952,0.9719,0.9141,0.914,0.1968
31380194,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",100,48000,6000,15,32.4,0.929,0.929,0.9283,0.9283,0.9286,0.929,0.9954,0.9739,0.919,0.9189,0.1852
31380194,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",10,4800,600,22,4.94,0.9507,0.9507,0.9508,0.9508,0.951,0.9507,0.9977,0.9874,0.9437,0.9437,0.1839
31380194,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",20,9600,1200,17,7.97,0.9537,0.9537,0.9535,0.9535,0.9549,0.9537,0.9983,0.9902,0.9474,0.9471,0.1451
31380194,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",30,14400,1800,17,11.0,0.9601,0.9601,0.9602,0.9602,0.9604,0.9601,0.9984,0.9905,0.9545,0.9544,0.1293
31380194,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",40,19200,2400,14,12.45,0.9587,0.9587,0.9587,0.9587,0.9591,0.9587,0.9985,0.9907,0.9529,0.9529,0.1222
31380194,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",50,24000,3000,15,18.71,0.9603,0.9603,0.9604,0.9604,0.9612,0.9603,0.9989,0.9926,0.9547,0.9546,0.1182
31380194,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",60,28800,3600,15,22.85,0.9641,0.9641,0.9642,0.9642,0.965,0.9641,0.9989,0.9935,0.9591,0.959,0.1076
31380194,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",70,33600,4200,17,31.12,0.9688,0.9688,0.9688,0.9688,0.9689,0.9688,0.999,0.9941,0.9643,0.9643,0.0991
31380194,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",80,38400,4800,15,29.74,0.9656,0.9656,0.9658,0.9658,0.9667,0.9656,0.9989,0.9932,0.9608,0.9607,0.1097
31380194,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",90,43200,5400,20,43.22,0.9712,0.9712,0.9713,0.9713,0.9716,0.9712,0.9992,0.995,0.9672,0.9671,0.0902
31380194,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",100,48000,6000,17,37.31,0.9706,0.9706,0.9707,0.9707,0.971,0.9706,0.9992,0.9947,0.9665,0.9664,0.089
31380194,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",10,4800,600,16,3.4,0.9281,0.9281,0.9284,0.9284,0.9309,0.9281,0.9963,0.9778,0.9182,0.9179,0.2144
31380194,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",20,9600,1200,18,7.47,0.9427,0.9427,0.9428,0.9428,0.9435,0.9427,0.9971,0.9824,0.9347,0.9346,0.1842
31380194,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",30,14400,1800,15,9.92,0.9459,0.9459,0.946,0.946,0.9465,0.9459,0.9976,0.9851,0.9382,0.9381,0.1509
31380194,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",40,19200,2400,14,13.69,0.9491,0.9491,0.9492,0.9492,0.9494,0.9491,0.9977,0.9859,0.9419,0.9419,0.1438
31380194,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",50,24000,3000,21,24.35,0.9587,0.9587,0.9587,0.9587,0.9589,0.9587,0.9983,0.9893,0.9529,0.9529,0.1378
31380194,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",60,28800,3600,17,21.41,0.9566,0.9566,0.9567,0.9567,0.9569,0.9566,0.9983,0.9895,0.9505,0.9504,0.127
31380194,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",70,33600,4200,18,27.81,0.959,0.959,0.959,0.959,0.9593,0.959,0.9984,0.9897,0.9532,0.9531,0.1328
31380194,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",80,38400,4800,18,29.68,0.9597,0.9597,0.9599,0.9599,0.9604,0.9597,0.9986,0.9915,0.9541,0.954,0.1164
31380194,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",90,43200,5400,19,34.63,0.9636,0.9636,0.9637,0.9637,0.964,0.9636,0.9986,0.9912,0.9585,0.9584,0.1228
31380194,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",100,48000,6000,16,32.13,0.9579,0.9579,0.958,0.958,0.9584,0.9579,0.9986,0.9909,0.9519,0.9519,0.1161
31380194,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",10,4800,600,20,3.89,0.9129,0.9129,0.913,0.913,0.9135,0.9129,0.9926,0.9573,0.9005,0.9004,0.294
31380194,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",20,9600,1200,17,6.65,0.9163,0.9163,0.9163,0.9163,0.9169,0.9163,0.9934,0.9618,0.9044,0.9043,0.2377
31380194,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",30,14400,1800,17,10.71,0.9244,0.9244,0.9241,0.9241,0.9263,0.9244,0.9951,0.9697,0.9139,0.9136,0.2143
31380194,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",40,19200,2400,14,11.58,0.9265,0.9265,0.9265,0.9265,0.9281,0.9265,0.9949,0.9697,0.9162,0.916,0.2088
31380194,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",50,24000,3000,16,16.46,0.9324,0.9324,0.9324,0.9324,0.9327,0.9324,0.9959,0.9757,0.9228,0.9227,0.1874
31380194,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",60,28800,3600,16,19.65,0.9334,0.9334,0.9336,0.9336,0.9345,0.9334,0.9963,0.9777,0.924,0.9239,0.1759
31380194,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",70,33600,4200,17,24.11,0.9349,0.9349,0.935,0.935,0.9361,0.9349,0.9963,0.9779,0.9257,0.9256,0.1781
31380194,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",80,38400,4800,17,27.54,0.939,0.939,0.939,0.939,0.9402,0.939,0.9968,0.9804,0.9305,0.9303,0.1693
31380194,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",90,43200,5400,16,29.87,0.9386,0.9386,0.9386,0.9386,0.9392,0.9386,0.9967,0.9799,0.9299,0.9299,0.1775
31380194,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",100,48000,6000,16,32.76,0.9394,0.9394,0.9395,0.9395,0.94,0.9394,0.9967,0.9798,0.9308,0.9307,0.1637
31380194,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",10,5400,600,20,4.54,0.8638,0.8638,0.8642,0.8642,0.8691,0.8638,0.9872,0.9254,0.8475,0.8468,0.4081
31380194,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",20,10800,1200,17,8.37,0.8774,0.8774,0.8761,0.8761,0.8792,0.8774,0.9892,0.9353,0.8628,0.8621,0.337
31380194,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",30,16200,1800,14,10.17,0.8871,0.8871,0.8858,0.8858,0.887,0.8871,0.9904,0.9432,0.8733,0.873,0.3083
31380194,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",40,21600,2400,18,16.92,0.8994,0.8994,0.8997,0.8997,0.9006,0.8994,0.9919,0.9517,0.887,0.8869,0.2895
31380194,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",50,27000,3000,20,23.44,0.9082,0.9082,0.9068,0.9068,0.909,0.9082,0.993,0.9581,0.8972,0.8968,0.282
31380194,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",60,32400,3600,15,20.93,0.9082,0.9082,0.9079,0.9079,0.9079,0.9082,0.9927,0.9546,0.8968,0.8968,0.2577
31380194,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",70,37800,4200,16,26.26,0.9129,0.9129,0.9122,0.9122,0.9128,0.9129,0.9934,0.9602,0.9022,0.902,0.2539
31380194,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",80,43200,4800,19,35.71,0.9153,0.9153,0.9146,0.9146,0.9156,0.9153,0.9937,0.9626,0.905,0.9047,0.2544
31380194,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",90,48600,5400,18,37.69,0.9182,0.9182,0.9181,0.9181,0.918,0.9182,0.9942,0.9649,0.908,0.908,0.2392
31380194,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",100,54000,6000,16,41.09,0.9138,0.9138,0.914,0.914,0.916,0.9138,0.994,0.9641,0.9032,0.903,0.2394
31380194,9,1,"[0, 1, 2, 3, 4, 5, 6, 7, 9]",10,5400,600,20,5.33,0.8581,0.8581,0.8595,0.8595,0.8645,0.8581,0.9873,0.9255,0.8408,0.8404,0.4019
31380194,9,1,"[0, 1, 2, 3, 4, 5, 6, 7, 9]",20,10800,1200,15,7.14,0.8798,0.8798,0.8796,0.8796,0.8802,0.8798,0.9895,0.9354,0.8649,0.8648,0.3315
31380194,9,1,"[0, 1, 2, 3, 4, 5, 6, 7, 9]",30,16200,1800,17,13.59,0.8881,0.8881,0.8875,0.8875,0.8901,0.8881,0.9916,0.9484,0.8745,0.8741,0.3172
31380194,9,1,"[0, 1, 2, 3, 4, 5, 6, 7, 9]",40,21600,2400,18,20.65,0.8982,0.8982,0.8983,0.8983,0.8991,0.8982,0.9925,0.9536,0.8856,0.8855,0.2986
31380194,9,1,"[0, 1, 2, 3, 4, 5, 6, 7, 9]",50,27000,3000,19,26.47,0.8999,0.8999,0.9009,0.9009,0.903,0.8999,0.9929,0.9562,0.8875,0.8874,0.2751
31380194,9,1,"[0, 1, 2, 3, 4, 5, 6, 7, 9]",60,32400,3600,19,31.23,0.9026,0.9026,0.9025,0.9025,0.9029,0.9026,0.9931,0.9583,0.8904,0.8904,0.2701
31380194,9,1,"[0, 1, 2, 3, 4, 5, 6, 7, 9]",70,37800,4200,16,29.93,0.9037,0.9037,0.9033,0.9033,0.9033,0.9037,0.9933,0.9582,0.8917,0.8916,0.2642
31380194,9,1,"[0, 1, 2, 3, 4, 5, 6, 7, 9]",80,43200,4800,15,32.12,0.9064,0.9064,0.9061,0.9061,0.9064,0.9064,0.9935,0.9601,0.8948,0.8948,0.2585
31380194,9,1,"[0, 1, 2, 3, 4, 5, 6, 7, 9]",90,48600,5400,18,40.97,0.9154,0.9154,0.9151,0.9151,0.9152,0.9154,0.9942,0.9644,0.9049,0.9049,0.2521
31380194,9,1,"[0, 1, 2, 3, 4, 5, 6, 7, 9]",100,54000,6000,16,38.01,0.9104,0.9104,0.9105,0.9105,0.9113,0.9104,0.9941,0.9637,0.8993,0.8992,0.2407
31380194,9,2,"[0, 1, 2, 3, 5, 6, 7, 8, 9]",10,5400,600,17,3.91,0.8901,0.8901,0.8887,0.8887,0.8911,0.8901,0.9918,0.9508,0.8769,0.8764,0.3207
31380194,9,2,"[0, 1, 2, 3, 5, 6, 7, 8, 9]",20,10800,1200,17,8.59,0.9128,0.9128,0.9118,0.9118,0.912,0.9128,0.9941,0.963,0.902,0.9019,0.2511
31380194,9,2,"[0, 1, 2, 3, 5, 6, 7, 8, 9]",30,16200,1800,14,10.57,0.9094,0.9094,0.9074,0.9074,0.9099,0.9094,0.9941,0.9631,0.8987,0.8981,0.2522
31380194,9,2,"[0, 1, 2, 3, 5, 6, 7, 8, 9]",40,21600,2400,17,16.28,0.9246,0.9246,0.9242,0.9242,0.925,0.9246,0.9955,0.9711,0.9153,0.9151,0.2126
31380194,9,2,"[0, 1, 2, 3, 5, 6, 7, 8, 9]",50,27000,3000,14,16.3,0.92,0.92,0.9204,0.9204,0.9217,0.92,0.995,0.9679,0.9101,0.91,0.2222
31380194,9,2,"[0, 1, 2, 3, 5, 6, 7, 8, 9]",60,32400,3600,14,19.48,0.9257,0.9257,0.9253,0.9253,0.9252,0.9257,0.9954,0.9705,0.9164,0.9164,0.2048
31380194,9,2,"[0, 1, 2, 3, 5, 6, 7, 8, 9]",70,37800,4200,17,27.61,0.9306,0.9306,0.9305,0.9305,0.9309,0.9306,0.9961,0.9751,0.9219,0.9219,0.1999
31380194,9,2,"[0, 1, 2, 3, 5, 6, 7, 8, 9]",80,43200,4800,15,27.78,0.93,0.93,0.9299,0.9299,0.9301,0.93,0.9958,0.9733,0.9213,0.9213,0.1975
31380194,9,2,"[0, 1, 2, 3, 5, 6, 7, 8, 9]",90,48600,5400,17,35.77,0.9338,0.9338,0.9338,0.9338,0.9339,0.9338,0.9964,0.9768,0.9255,0.9255,0.1831
31380194,9,2,"[0, 1, 2, 3, 5, 6, 7, 8, 9]",100,54000,6000,16,36.95,0.9338,0.9338,0.9333,0.9333,0.9337,0.9338,0.9962,0.9753,0.9256,0.9255,0.1902
31380194,9,3,"[0, 1, 3, 4, 5, 6, 7, 8, 9]",10,5400,600,18,4.0,0.8903,0.8903,0.892,0.892,0.8957,0.8903,0.9918,0.9473,0.8769,0.8766,0.3185
31380194,9,3,"[0, 1, 3, 4, 5, 6, 7, 8, 9]",20,10800,1200,19,8.96,0.9089,0.9089,0.908,0.908,0.909,0.9089,0.9935,0.9581,0.8977,0.8975,0.2724
31380194,9,3,"[0, 1, 3, 4, 5, 6, 7, 8, 9]",30,16200,1800,21,14.89,0.9159,0.9159,0.9154,0.9154,0.9161,0.9159,0.9948,0.9661,0.9055,0.9054,0.2563
31380194,9,3,"[0, 1, 3, 4, 5, 6, 7, 8, 9]",40,21600,2400,15,13.73,0.9163,0.9163,0.9164,0.9164,0.9167,0.9163,0.9947,0.9656,0.9059,0.9059,0.2361
31380194,9,3,"[0, 1, 3, 4, 5, 6, 7, 8, 9]",50,27000,3000,20,22.66,0.9231,0.9231,0.9232,0.9232,0.9239,0.9231,0.9953,0.9697,0.9136,0.9135,0.238
31380194,9,3,"[0, 1, 3, 4, 5, 6, 7, 8, 9]",60,32400,3600,19,25.03,0.9261,0.9261,0.9261,0.9261,0.9263,0.9261,0.9956,0.9712,0.9169,0.9169,0.2141
31380194,9,3,"[0, 1, 3, 4, 5, 6, 7, 8, 9]",70,37800,4200,17,26.8,0.9266,0.9266,0.9262,0.9262,0.9261,0.9266,0.9958,0.9726,0.9174,0.9174,0.1981
31380194,9,3,"[0, 1, 3, 4, 5, 6, 7, 8, 9]",80,43200,4800,17,30.47,0.9312,0.9312,0.9304,0.9304,0.931,0.9312,0.9962,0.975,0.9228,0.9226,0.1922
31380194,9,3,"[0, 1, 3, 4, 5, 6, 7, 8, 9]",90,48600,5400,17,34.52,0.9304,0.9304,0.93,0.93,0.9302,0.9304,0.996,0.9735,0.9218,0.9217,0.2006
31380194,9,3,"[0, 1, 3, 4, 5, 6, 7, 8, 9]",100,54000,6000,15,34.13,0.928,0.928,0.9284,0.9284,0.9292,0.928,0.9961,0.9741,0.9191,0.919,0.1936
31380194,9,4,"[0, 2, 3, 4, 5, 6, 7, 8, 9]",10,5400,600,14,3.16,0.8566,0.8566,0.8543,0.8543,0.8539,0.8566,0.9854,0.918,0.8388,0.8386,0.3966
31380194,9,4,"[0, 2, 3, 4, 5, 6, 7, 8, 9]",20,10800,1200,14,6.66,0.8762,0.8762,0.8745,0.8745,0.8759,0.8762,0.9892,0.9373,0.8612,0.8608,0.3373
31380194,9,4,"[0, 2, 3, 4, 5, 6, 7, 8, 9]",30,16200,1800,16,11.38,0.8869,0.8869,0.8886,0.8886,0.892,0.8869,0.9912,0.9481,0.873,0.8728,0.3185
31380194,9,4,"[0, 2, 3, 4, 5, 6, 7, 8, 9]",40,21600,2400,16,15.77,0.8867,0.8867,0.8837,0.8837,0.8885,0.8867,0.9915,0.9485,0.8734,0.8725,0.316
31380194,9,4,"[0, 2, 3, 4, 5, 6, 7, 8, 9]",50,27000,3000,18,20.98,0.8971,0.8971,0.8962,0.8962,0.8984,0.8971,0.9926,0.9551,0.8847,0.8842,0.3021
31380194,9,4,"[0, 2, 3, 4, 5, 6, 7, 8, 9]",60,32400,3600,18,24.66,0.9004,0.9004,0.9006,0.9006,0.9022,0.9004,0.993,0.9575,0.8882,0.888,0.2805
31380194,9,4,"[0, 2, 3, 4, 5, 6, 7, 8, 9]",70,37800,4200,19,30.86,0.9099,0.9099,0.9088,0.9088,0.9096,0.9099,0.9936,0.9613,0.8989,0.8986,0.272
31380194,9,4,"[0, 2, 3, 4, 5, 6, 7, 8, 9]",80,43200,4800,18,32.94,0.9066,0.9066,0.9054,0.9054,0.9065,0.9066,0.9933,0.9592,0.8952,0.8949,0.2661
31380194,9,4,"[0, 2, 3, 4, 5, 6, 7, 8, 9]",90,48600,5400,16,32.84,0.9058,0.9058,0.9054,0.9054,0.9057,0.9058,0.9937,0.9615,0.8941,0.894,0.2528
31380194,9,4,"[0, 2, 3, 4, 5, 6, 7, 8, 9]",100,54000,6000,16,36.6,0.9099,0.9099,0.9097,0.9097,0.9102,0.9099,0.9937,0.9621,0.8987,0.8986,0.2505
31380194,10,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,6000,600,17,4.66,0.8719,0.8719,0.8697,0.8697,0.8718,0.8719,0.9893,0.9291,0.8582,0.8577,0.3599
31380194,10,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",20,12000,1200,19,9.58,0.8911,0.8911,0.8911,0.8911,0.8925,0.8911,0.9919,0.9452,0.8792,0.879,0.328
31380194,10,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",30,18000,1800,17,13.07,0.8899,0.8899,0.889,0.889,0.8936,0.8899,0.9925,0.9495,0.8784,0.8777,0.3207
31380194,10,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",40,24000,2400,20,20.6,0.8967,0.8967,0.8977,0.8977,0.9003,0.8967,0.9934,0.9552,0.8854,0.8852,0.2898
31380194,10,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",50,30000,3000,18,22.99,0.9079,0.9079,0.9068,0.9068,0.907,0.9079,0.9937,0.9584,0.8978,0.8977,0.2752
31380194,10,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",60,36000,3600,18,27.19,0.9118,0.9118,0.91,0.91,0.9121,0.9118,0.9945,0.9621,0.9024,0.902,0.2539
31380194,10,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",70,42000,4200,15,26.75,0.9088,0.9088,0.9079,0.9079,0.9088,0.9088,0.9941,0.9606,0.8989,0.8987,0.2542
31380194,10,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",80,48000,4800,16,32.5,0.9112,0.9112,0.9116,0.9116,0.9121,0.9112,0.9945,0.9623,0.9014,0.9013,0.2533
31380194,10,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",90,54000,5400,16,35.75,0.9114,0.9114,0.9112,0.9112,0.9124,0.9114,0.9946,0.9636,0.9017,0.9016,0.2422
31380194,10,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",100,60000,6000,16,39.62,0.918,0.918,0.917,0.917,0.9176,0.918,0.995,0.9659,0.9091,0.9089,0.234
73962792,2,0,"[2, 3]",10,1200,600,20,0.99,0.97,0.97,0.97,0.97,0.9704,0.97,0.996,0.9952,0.9404,0.94,0.1141
73962792,2,0,"[2, 3]",20,2400,1200,14,1.43,0.967,0.967,0.967,0.967,0.9676,0.967,0.9964,0.9963,0.9346,0.934,0.0904
73962792,2,0,"[2, 3]",30,3600,1800,14,2.1,0.98,0.98,0.98,0.98,0.9801,0.98,0.9973,0.9974,0.9601,0.96,0.0605
73962792,2,0,"[2, 3]",40,4800,2400,20,4.52,0.981,0.981,0.981,0.981,0.981,0.981,0.9967,0.9965,0.962,0.962,0.0647
73962792,2,0,"[2, 3]",50,6000,3000,17,4.21,0.9835,0.9835,0.9835,0.9835,0.9835,0.9835,0.9979,0.9979,0.967,0.967,0.0581
73962792,2,0,"[2, 3]",60,7200,3600,15,4.42,0.982,0.982,0.982,0.982,0.982,0.982,0.9971,0.9971,0.964,0.964,0.0669
73962792,2,0,"[2, 3]",70,8400,4200,17,6.35,0.983,0.983,0.983,0.983,0.983,0.983,0.9974,0.9974,0.966,0.966,0.0584
73962792,2,0,"[2, 3]",80,9600,4800,15,5.85,0.982,0.982,0.982,0.982,0.9821,0.982,0.9974,0.9974,0.9641,0.964,0.0572
73962792,2,0,"[2, 3]",90,10800,5400,13,6.08,0.981,0.981,0.981,0.981,0.981,0.981,0.9978,0.9978,0.962,0.962,0.059
73962792,2,0,"[2, 3]",100,12000,6000,19,9.19,0.9855,0.9855,0.9855,0.9855,0.9855,0.9855,0.9975,0.9974,0.971,0.971,0.0587
73962792,2,1,"[2, 6]",10,1200,600,17,0.86,0.8685,0.8685,0.8684,0.8684,0.8697,0.8685,0.9409,0.9418,0.7382,0.737,0.3601
73962792,2,1,"[2, 6]",20,2400,1200,14,1.38,0.87,0.87,0.8695,0.8695,0.876,0.87,0.9535,0.9546,0.7459,0.74,0.3045
73962792,2,1,"[2, 6]",30,3600,1800,19,3.16,0.9045,0.9045,0.9045,0.9045,0.9048,0.9045,0.9619,0.9615,0.8093,0.809,0.3047
73962792,2,1,"[2, 6]",40,4800,2400,13,2.63,0.8965,0.8965,0.8965,0.8965,0.8966,0.8965,0.9588,0.9596,0.7931,0.793,0.261
73962792,2,1,"[2, 6]",50,6000,3000,17,4.22,0.9135,0.9135,0.9135,0.9135,0.914,0.9135,0.972,0.9725,0.8275,0.827,0.2312
